findings,label
"Endoscopic polypectomy and endoscopic mucosal resection are effective for the treatment of mucosal lesions in individuals with familial adenomatous polyposis. < / p > This statement contains additional content on the diagnosis and treatment of hyperplastic polyps, prophylactic total proctocolectomy, dysplasia surveillance, and the management of self-renewal in the small bowel. < / p >. < p > < p > < em > J Cancer Colon Nutr.",0
6% of the patients (one of 18) were found to have normal findings. .) Chemical gastritis and endoscopic non-erosive form of chronic gastritis were significantly more common in the NSAIDs exposed group.  Prostaglandins.) There was no difference between the two groups in the prevalence of GI symptoms. ,0
"The majority of smokers with high cotinine levels reported low levels of dry snuff and breath exposure as well as frequent use of air conditioners. [4] While further research is needed to corroborate these findings, future recommendations may include using tobacco exhaled breath in addition to more sensitive urinary cotinine measurements in monitoring cigarette smoking status.  STUDY SELECTION: Subjects were identified through an HMO data base of the Tobacco Industry.",0
"there was no statistically significant difference between the rates of eradication (97 vs.) between these 2 groups of patients.  SCARE-induced oesophageal damage and therapy with antacids or cimetidine seem not to cause an erosive oesophageal damage in a significantly greater percentage of patients than GER., this finding may have practical implications. ",0
"perforation occurred in 3 (1.6%), 3 (1.6%), and 2 (0.9%) of 163, 85, and 48 patients with ulcerative colitis, Crohn's disease, and colitis associated neoplasm respectively. As a result, 18 (8.9%), 5 (4.6%), and 13 (16.6%) of these patients with ulcerative colitis, Crohn's disease, and colitis associated neoplasm respectively were converted to surgery.",0
"at a dose ranging study, 50, 100, and 150 mg per capsule of oral ketamine was shown to be both safe and effective in enhancing the sedation of 34 patients undergoing colonoscopy without serious side effects. 'VaTech Pharmaceuticals: Ketamine for Sedation and GI Endoscopy.' I Mez Bayesaki research wrote as a keynote presentation by Laura Medell at the 2010 Alvin Hutchinson Health Institute (Nathan, NY)",0
"Findings were classified as hyperaemic (50%), normal (34%), gastritis (7%), no endoscopic findings (4%). .] Among the patients, including those studied during the first visit and when the intestinal disease was known, upper gastrointestinal bleeding was found in 51%. .",0
"there were moderate or severe mucosal redness in 83.3% (36 / 44) and 40.9% (17 / 44) of the duodenal and gastric cases, respectively. (2) Colonoscopy: the mean (+ / - SD) colonoscopic findings were as follows: moderate mucosal redness in 91.2% (46 / 48) and mild mucosal redness in 12.5% (6 / 48).",0
"In hypertrophic / hyperplastic esophagus normal mucosa was seen in 96%, superficial depressed in 2.4%, erosion in 0.6% and ulcers in 0.4%. In dysmotility esophagus it was normal in 96%, superficial depressed in 3.0%, erosion in 0% and ulcers in 0.2%. • of all diagnoses malignancy was in favor of normal mucosa. • of the various diagnoses malignancy was most marked in achalasia (24%), followed by idiopathic dilation (19.2%), inflammatory esophageal diseases",0
34.2% of the patients had moderate or severe mucosa abnormalities and 29.3% of the patients had microscopic abnormalities.  RS (-) do not discriminate between active and inactive ulcerative colitis.  RS (-) may be an additive to endoscopy.  RS (-) may be considered an additional tool in the diagnosis of active ulcerative colitis but has no statistical advantage over endoscopy and does not improve the,0
"In all cases the effect of local pressure on bleeding and ulcer healing was observed.  CONCLUSION: Topical application of HPB, either topically or by the use of rubber balloon to aid healing, is safe and feasible.  Judging from the excellent functional results achieved in the very preliminary experiments, the effectiveness of HPB seems highly promising.",0
"A gastric pH in 75% of subjects in stage I- disease (DGS0), 24% of subjects in stage II (DGSII), and 14% of subjects in stage III (DGS3). (ABSTRACT TRUNCATED AT 400 WORDS) conclude that in heavily infected subjects with a positive serum antigastric parietal cell antibody titer, gastric pHmetry with acidification is the most sensitive procedure for the diagnosis of H.",0
"(1) identification of secondary signals: polyps of the polyp-bearing stomach mucosa were noted in 22 patients (32%), shallow erosions or ulcers in 13 (19%), small erosions in 3 (4%), small ulcerations or erosions in association with diffuse erosions in 8 (12%).  APEC: The occurrence of APEC in the stomach has not been conclusively established.",0
"After the use of Nédecine (®) in patients affected by oropharyngeal cancer the extent of oropharyngeal tissue affected was similar, the total volume of margin involved was significantly reduced (32.3 ± 14.8 vs. CONCLUSIONS: Nédecine (®) seems to be a good strategy to significantly reduce the risk of surgery-related adverse events and to allow a higher conservation of tissue.",0
"all gastrointestinal (GI) bleeding patients had significant endoscopic abnormalities in their stomach and rectum.  Results emphasize the greater possibility of reaching deep bleeding sites than with dye injection.  Results of this study demonstrate that stentless porcine valves have significantly higher success rates than biologic valves in achieving closure of a bleeding GI ulcer, no significant difference in regards to hemostasis, and a significantly greater durability of the stentless valve in that the",0
• Nasal allergy was more common among those with rhinitis. • The distal site of the nasal septum was the most common site for palatine tonsil hypertrophy in the case of nasal allergy and obstruction in the case of rhinitis (p < 0.05). • Nasal polyp was more common among those with nasal allergy and rhinitis (p < 0.05). • There was no significant difference in the incidence of vocal cord hypertrophy among the three groups.,0
"70.1% of the GI endoscopies were normal. ""The most prevalent lesions were: ulcer 19%, hiatus hernia 21%, anorectal ulcer 5%, Zenker's diverticulum 8%, pill 20%, stenosis with pop 20% and hemorrhoids 10%."" In the follow-up the median time with pain was 8.1 months, with 76% of patients complaining this sensation; 38% of the pain was crunching, and the rest was intense",0
"In juvenile patients, the option should be prompt, aggressive, and complex.  REASONS FOR PERFORMANCE: For any given individual, it seems likely that good seizure control and few, if any, and mild complications might be achieved using first a high-frequency and then a low-frequency regimen of enchantment as the sole treatment of choice.",0
"(1) jejunal core biopsies in 71 / 80 patients (87%) showed chronic colitis or ulcerative colitis and in 4 / 80 patients (5%) duodenitis, lobular gastritis, or groove gastritis, which have been suggested as complications of inflammatory bowel disease. Pyloric mucosal biopsies in the same set of patients showed histological evidence of gastritis in 74 / 74 patients (100%).",0
A total of 938 patients were identified with an overall high diagnostic yield of 22.3%. (2) Anal carcinoma was detected in ten patients (1.1%) and intestinal metaplasia was identified in 37 patients (3.7%). (3) The results of this audit are presented in detail including a discussion of problems associated with the interpretation of this register and evidence on the value of more definitive diagnostic studies.,0
A total of 93 patients (41.5%) had extraluminal findings and 422 patients (41.5%) had colonic findings. (n = 392). A total of 200 persons (28.9%) reported possible occult blood in stool. (3) ± Oral examination (125): Another 137 persons (20.7%) reported the possibility of previous Clostridium difficile infection. (7) Two patients underwent colonoscopy and had an adenoma and 3 had a colorectal cancer diagnosis.,0
